SeraphimDroid Record,Starting date and time:,2019-07-22-10-31-24,Read interval (ms):,1000,MemTotal (kB),1550548
Total CPU usage (%),SeraphimDroid (Pid 13581) CPU usage (%),SeraphimDroid Memory (kB),,Memory used (kB),Memory available (MemFree+Cached) (kB),MemFree (kB),Cached (kB),Threshold (kB)
2.6385224,2.3746703,37568,,765040,785508,348580,436928,147456
1.0638298,2.393617,37568,,765296,785252,348324,436928,147456
3.3766234,2.3376622,37568,,765164,785384,348432,436928,147456
1.8372704,2.624672,37568,,763864,786684,349756,436928,147456
3.6842105,2.368421,37568,,763924,786624,349696,436928,147456
1.8518518,2.3809524,37568,,763924,786624,349696,436928,147456
2.1276596,2.393617,37568,,764172,786376,349448,436928,147456
4.79798,3.030303,37568,,764172,786376,349448,436928,147456
3.1662269,2.9023747,37568,,764296,786252,349324,436928,147456
3.4300792,2.9023747,37568,,764428,786120,349316,436928,147456
3.6553526,2.3498695,37568,,764420,786128,349200,436928,147456
3.1331592,2.0887728,37568,,764544,786004,349200,436928,147456
3.4300792,2.6385224,37568,,764544,786004,349076,436928,147456
2.887139,2.3622048,37568,,764668,785880,349076,436928,147456
3.125,2.34375,37568,,764668,785880,348952,436928,147456
2.0997376,2.3622048,37568,,764792,785756,348828,436928,147456
4.134367,2.3255813,37568,,764916,785632,348828,436928,147456
2.631579,2.631579,37568,,764916,785632,348704,436928,147456
2.631579,2.368421,37568,,765040,785508,348580,436928,147456
2.3809524,2.3809524,37568,,765164,785384,348456,436928,147456
3.1331592,2.0887728,37568,,765164,785384,348456,436928,147456
1.8617021,2.6595745,37568,,765164,785384,348456,436928,147456
2.6385224,2.3746703,37568,,764132,786416,349488,436928,147456
3.3854167,2.34375,37568,,764040,786508,349580,436928,147456
3.6649215,2.356021,37568,,764164,786384,349456,436928,147456
2.1164021,2.3809524,37568,,764164,786384,349456,436928,147456
2.8947368,2.368421,37568,,764296,786252,349324,436928,147456
3.3854167,2.6041667,37568,,764288,786260,349332,436928,147456
2.5906737,2.0725389,37568,,764536,786012,349084,436928,147456
2.3316061,2.3316061,37568,,764536,786012,349084,436928,147456
3.4210527,2.368421,37568,,764784,785764,348836,436928,147456
2.857143,2.077922,37568,,764784,785764,348836,436928,147456
2.8132992,1.5345268,37568,,764784,785764,348836,436928,147456
3.8265307,2.0408163,37568,,764784,785764,348836,436928,147456
2.8645833,2.34375,37568,,764784,785764,348836,436928,147456
2.0671835,2.0671835,37568,,764908,785640,348712,436928,147456
2.617801,2.617801,37568,,764536,786012,349084,436928,147456
4.1450777,3.626943,37568,,764536,786012,349084,436928,147456
4.1666665,3.125,37568,,764536,786012,349084,436928,147456
4.461942,2.3622048,37568,,764528,786020,349092,436928,147456
2.6666667,2.4,37568,,763336,787212,350284,436928,147456
2.624672,2.624672,37568,,763340,787208,350284,436924,147456
2.8947368,2.368421,37568,,763428,787120,350192,436928,147456
2.8423772,2.3255813,37568,,763428,787120,350192,436928,147456
2.6595745,2.393617,37568,,763552,786996,350068,436928,147456
2.617801,2.617801,37568,,763552,786996,350068,436928,147456
1.8617021,2.393617,37568,,763676,786872,349944,436928,147456
2.1164021,2.3809524,37568,,763684,786864,349936,436928,147456
2.6385224,2.3746703,37568,,763676,786872,349944,436928,147456
5.0,2.368421,37568,,763676,786872,349944,436928,147456
2.910053,2.6455026,37568,,763800,786748,349820,436928,147456
2.887139,2.3622048,37568,,764048,786500,349572,436928,147456
2.3746703,2.3746703,37568,,764172,786376,349448,436928,147456
2.6385224,2.3746703,37568,,764296,786252,349324,436928,147456
3.7037036,2.910053,37568,,764792,785756,348828,436928,147456
2.3872678,2.3872678,37568,,764800,785748,348820,436928,147456
2.356021,2.356021,37568,,764792,785756,348828,436928,147456
2.6041667,1.8229166,37568,,764792,785756,348828,436928,147456
2.8720627,2.3498695,37568,,764792,785756,348828,436928,147456
4.1994753,2.887139,37568,,764392,786156,349228,436928,147456
3.1413612,2.356021,37568,,764428,786120,349192,436928,147456
4.1450777,2.3316061,37568,,764548,786000,349076,436924,147456
2.887139,2.3622048,37568,,764544,786004,349076,436928,147456
2.3746703,2.3746703,37568,,764544,786004,349076,436928,147456
2.0997376,2.3622048,37568,,764544,786004,349076,436928,147456
3.6649215,2.356021,37568,,764544,786004,349076,436928,147456
3.0612245,1.7857143,37568,,764544,786004,349076,436928,147456
3.4210527,3.4210527,37568,,764668,785880,348952,436928,147456
2.3195877,2.5773196,37568,,764668,785880,348952,436928,147456
3.0690536,1.7902813,37568,,764792,785756,348828,436928,147456
3.0690536,2.0460358,37568,,764792,785756,348828,436928,147456
2.631579,2.368421,37568,,764916,785632,348704,436928,147456
2.857143,3.116883,37568,,764840,785708,348780,436928,147456
3.6842105,2.368421,37568,,764792,785756,348828,436928,147456
1.8518518,2.3809524,37568,,764792,785756,348828,436928,147456
3.6458333,2.34375,37568,,764792,785756,348828,436928,147456
3.3854167,2.34375,37568,,764792,785756,348828,436928,147456
3.875969,2.3255813,37568,,763676,786872,349944,436928,147456
3.1331592,2.3498695,37568,,763676,786872,349944,436928,147456
3.183024,2.65252,37568,,763552,786996,350068,436928,147456
2.617801,2.356021,37568,,763552,786996,350068,436928,147456
3.1914895,2.393617,37568,,763552,786996,350068,436928,147456
3.8659794,2.3195877,37568,,763676,786872,349944,436928,147456
4.188482,2.356021,37568,,763800,786748,349820,436928,147456
1.8518518,2.3809524,37568,,763800,786748,349820,436928,147456
3.125,2.0833333,37568,,763924,786624,349696,436928,147456
2.3017902,1.7902813,37568,,764048,786500,349572,436928,147456
2.610966,2.0887728,37568,,764172,786376,349448,436928,147456
2.617801,2.094241,37568,,764172,786376,349448,436928,147456
2.631579,2.1052632,37568,,764172,786376,349448,436928,147456
2.8645833,2.34375,37568,,764296,786252,349324,436928,147456
2.9333334,2.6666667,37568,,764544,786004,349076,436928,147456
3.8860104,2.3316061,37568,,764652,785896,348952,436944,147456
1.8666667,2.4,37568,,764652,785896,348952,436944,147456
3.626943,2.5906737,37568,,764776,785772,348828,436944,147456
4.4386425,2.3498695,37568,,763884,786664,349720,436944,147456
2.3622048,2.3622048,37568,,763908,786640,349696,436944,147456
4.4502616,3.4031413,37568,,764040,786508,349572,436936,147456
3.937008,2.887139,37568,,764032,786516,349572,436944,147456
4.7493405,2.3746703,37568,,764032,786516,349572,436944,147456
2.8795812,2.356021,37568,,764032,786516,349572,436944,147456
2.3872678,2.65252,37568,,764032,786516,349572,436944,147456
1.8421053,2.1052632,37568,,764280,786268,349324,436944,147456
4.188482,2.617801,37568,,764280,786268,349324,436944,147456
3.1496062,2.3622048,37568,,764404,786144,349200,436944,147456
3.1496062,2.3622048,37568,,764528,786020,349076,436944,147456
2.1052632,2.368421,37568,,764580,785968,348952,436940,147456
2.65252,2.65252,37568,,764652,785896,348952,436944,147456
3.125,2.34375,37568,,764652,785896,348952,436944,147456
4.6875,2.34375,37568,,764776,785772,348828,436944,147456
2.0725389,2.0725389,37568,,764776,785772,348828,436944,147456
2.5974026,1.8181819,37568,,764900,785648,348704,436944,147456
2.077922,2.077922,37568,,764900,785648,348704,436944,147456
2.617801,1.8324608,37568,,764900,785648,348704,436944,147456
2.3195877,2.0618556,37568,,763908,786640,349696,436944,147456
2.5773196,2.0618556,37568,,764032,786516,349572,436944,147456
2.3136246,2.0565553,37568,,764152,786396,349456,436940,147456
2.5380712,1.7766497,37568,,764148,786400,349456,436944,147456
3.5805626,1.7902813,37568,,764396,786152,349208,436944,147456
1.8181819,1.8181819,37568,,764520,786028,349208,436944,147456
2.617801,2.356021,37568,,764520,786028,349084,436944,147456
1.312336,2.0997376,37568,,764768,785780,348836,436944,147456
2.3376622,2.077922,37568,,764892,785656,348712,436944,147456
1.8276763,2.0887728,37568,,765016,785532,348588,436944,147456
2.2727273,1.5151515,37568,,765016,785532,348588,436944,147456
1.0443864,2.0887728,37568,,765140,785408,348588,436944,147456
3.2994924,1.7766497,37568,,765264,785284,348340,436944,147456
3.3505154,3.8659794,37568,,764892,785656,348712,436944,147456
3.9473684,2.8947368,37568,,764892,785656,348712,436944,147456
1.8518518,2.3809524,37568,,764892,785656,348712,436944,147456
1.8276763,2.0887728,37568,,764892,785656,348712,436944,147456
2.3376622,2.3376622,37568,,764900,785648,348704,436944,147456
3.836317,2.0460358,37568,,764024,786524,349704,436944,147456
3.5532994,1.2690356,37568,,764272,786276,349332,436944,147456
2.857143,1.8181819,37568,,764644,785904,348960,436944,147456
3.5264482,1.2594458,37568,,764776,785772,348828,436944,147456
2.8423772,2.0671835,37568,,764900,785648,348704,436944,147456
1.7994858,1.7994858,37568,,764900,785648,348704,436944,147456
4.6753244,1.8181819,37568,,765024,785524,348704,436944,147456
3.3163266,2.0408163,37568,,765024,785524,348580,436944,147456
2.5974026,2.077922,37568,,765272,785276,348332,436944,147456
2.617801,2.356021,37568,,765396,785152,348208,436944,147456
2.624672,2.0997376,37568,,765520,785028,348208,436944,147456
1.2755102,1.2755102,37568,,765520,785028,348084,436944,147456
2.7777777,1.5151515,37568,,765520,785028,348084,436944,147456
2.110818,2.3746703,37568,,765644,784904,347960,436944,147456
2.2842638,1.5228426,37568,,765644,784904,347960,436944,147456
1.7766497,1.2690356,37568,,765768,784780,347836,436944,147456
3.116883,2.077922,37568,,765644,784904,347960,436944,147456
2.3376622,2.077922,37568,,765644,784904,347960,436944,147456
1.5584415,2.077922,37568,,764844,785704,348760,436944,147456
2.094241,2.356021,37568,,764776,785772,348828,436944,147456
1.8087856,1.8087856,37568,,764900,785648,348704,436944,147456
2.3622048,2.3622048,37568,,764900,785648,348704,436944,147456
2.3746703,2.3746703,37568,,765024,785524,348580,436944,147456
2.0408163,1.7857143,37568,,765024,785524,348580,436944,147456
3.916449,2.3498695,37568,,765148,785400,348456,436944,147456
4.4155846,3.3766234,37568,,765148,785400,348456,436944,147456
4.5698924,2.9569893,37568,,765272,785276,348332,436944,147456
2.7918782,2.0304568,37568,,765272,785276,348332,436944,147456
2.8645833,2.0833333,37568,,765396,785152,348208,436944,147456
1.8421053,2.368421,37568,,765396,785152,348208,436944,147456
3.1662269,2.3746703,37568,,765644,784904,347960,436944,147456
2.0408163,1.7857143,37568,,765644,784904,347960,436944,147456
3.8461537,2.3076923,37568,,765768,784780,347836,436944,147456
1.8518518,2.3809524,37568,,765768,784780,347836,436944,147456
2.0304568,1.2690356,37568,,765892,784656,347712,436944,147456
1.0178117,1.2722646,37568,,765892,784656,347712,436944,147456
2.5380712,1.5228426,37568,,765892,784656,347712,436944,147456
4.5685277,1.7766497,37568,,764424,786124,349180,436944,147456
1.5306122,1.2755102,37568,,764404,786144,349200,436944,147456
1.0178117,1.2722646,37568,,764404,786144,349200,436944,147456
1.0256411,1.2820513,37568,,764404,786144,349200,436944,147456
1.5384616,1.2820513,37568,,764128,786420,349476,436944,147456
2.7777777,1.2626263,37568,,762932,787616,350672,436944,147456
1.5384616,1.7948718,37568,,762916,787632,350688,436944,147456
2.5188916,1.2594458,37568,,763292,787256,350316,436940,147456
1.0230179,1.2787724,37568,,763288,787260,350316,436944,147456
3.030303,1.2626263,37568,,763288,787260,350316,436944,147456
2.020202,1.2626263,37568,,763412,787136,350192,436944,147456
1.2820513,1.5384616,37568,,763536,787012,350068,436944,147456
1.7766497,1.2690356,37568,,763536,787012,350068,436944,147456
1.7857143,2.0408163,37568,,763164,787384,350440,436944,147456
2.5188916,1.2594458,37568,,763288,787260,350316,436944,147456
2.0304568,1.2690356,37568,,763288,787260,350316,436944,147456
2.5445292,1.5267175,37568,,763288,787260,350316,436944,147456
3.0612245,2.0408163,37568,,763540,787008,350068,436940,147456
5.1150894,4.0920715,37568,,762180,788368,351424,436944,147456
2.8061225,1.7857143,37568,,762172,788376,351432,436944,147456
3.2994924,1.7766497,37568,,762172,788376,351432,436944,147456
2.0304568,1.2690356,37568,,762420,788128,351184,436944,147456
3.0075188,1.5037594,37568,,762428,788120,351176,436944,147456
2.5380712,1.5228426,37568,,762544,788004,351060,436944,147456
2.0253165,1.2658228,37568,,762792,787756,350812,436944,147456
1.7811705,1.2722646,37568,,762800,787748,350804,436944,147456
2.5380712,1.5228426,37568,,763040,787508,350564,436944,147456
2.0253165,1.5189873,37568,,763288,787260,350316,436944,147456
3.5264482,1.511335,37568,,763412,787136,350192,436944,147456
2.78481,1.5189873,37568,,763412,787136,350192,436944,147456
2.5380712,1.5228426,37568,,763660,786888,349944,436944,147456
1.0230179,1.2787724,37568,,763784,786764,349820,436944,147456
3.0456853,1.7766497,37568,,763536,787012,350068,436944,147456
1.5228426,1.2690356,37568,,763544,787004,350060,436944,147456
2.0565553,1.285347,37568,,763436,787112,350168,436944,147456
1.5228426,1.2690356,37568,,763536,787012,350068,436944,147456
1.7811705,1.2722646,37568,,763588,786960,350020,436940,147456
2.0304568,1.7766497,37568,,762420,788128,351184,436944,147456
2.0512822,1.5384616,37568,,762420,788128,351184,436944,147456
1.5189873,1.5189873,37568,,762144,788404,351460,436944,147456
3.2828283,1.5151515,37568,,762172,788376,351432,436944,147456
2.0408163,1.5306122,37568,,762420,788128,351184,436944,147456
2.3076923,1.7948718,37568,,762552,787996,351052,436944,147456
1.5151515,1.2626263,37568,,762668,787880,351060,436944,147456
2.2670026,1.511335,37568,,762668,787880,350936,436944,147456
3.0150754,1.2562814,37568,,762792,787756,350812,436944,147456
1.5384616,1.5384616,37568,,762924,787624,350680,436944,147456
1.7857143,1.7857143,37568,,763048,787500,350564,436936,147456
2.8205128,2.5641026,37568,,763296,787252,350308,436944,147456
3.0612245,2.0408163,37568,,763420,787128,350184,436944,147456
2.0565553,2.0565553,37568,,763304,787244,350300,436944,147456
1.5189873,1.2658228,37568,,763296,787252,350308,436944,147456
2.0408163,1.2755102,37568,,763288,787260,350316,436944,147456
1.5267175,1.5267175,37568,,763412,787136,350192,436944,147456
2.78481,1.5189873,37568,,763420,787128,350184,436944,147456
1.2722646,1.5267175,37568,,762520,788028,351084,436944,147456
4.0201006,1.5075377,37568,,762536,788012,351052,436960,147456
2.5188916,1.511335,37568,,762788,787760,350804,436956,147456
2.5575447,1.7902813,37568,,762900,787648,350688,436960,147456
2.020202,1.2626263,37568,,763032,787516,350556,436960,147456
2.8205128,1.5384616,37568,,763032,787516,350556,436960,147456
0.7692308,1.2820513,37568,,763280,787268,350308,436960,147456
1.0230179,1.2787724,37568,,763404,787144,350184,436960,147456
1.7766497,1.2690356,37568,,763528,787020,350060,436960,147456
2.0408163,1.2755102,37568,,763652,786896,349936,436960,147456
2.2842638,1.2690356,37568,,763904,786644,349688,436956,147456
1.5267175,1.2722646,37568,,764016,786532,349696,436960,147456
1.5267175,1.2722646,37568,,764148,786400,349440,436960,147456
2.0460358,2.0460358,37568,,763788,786760,349800,436960,147456
2.278481,1.2658228,37568,,763776,786772,349812,436960,147456
2.278481,1.2658228,37568,,763900,786648,349688,436960,147456
1.2755102,1.2755102,37568,,763900,786648,349688,436960,147456
2.2613065,1.2562814,37568,,764028,786520,349564,436956,147456
1.2820513,1.5384616,37568,,762576,787972,351012,436960,147456
1.5189873,1.5189873,37568,,762660,787888,351052,436960,147456
2.020202,1.010101,37568,,762652,787896,350936,436960,147456
1.7766497,1.2690356,37568,,762784,787764,350804,436960,147456
2.5380712,1.5228426,37568,,762784,787764,350804,436960,147456
2.5380712,2.2842638,37568,,762908,787640,350680,436960,147456
2.7989821,1.7811705,37568,,762908,787640,350680,436960,147456
1.0256411,1.2820513,37568,,763032,787516,350556,436960,147456
2.0356233,1.5267175,37568,,763156,787392,350432,436960,147456
1.2690356,1.2690356,37568,,763164,787384,350432,436952,147456
3.2745593,1.511335,37568,,763204,787344,350384,436960,147456
1.2722646,1.2722646,37568,,763280,787268,350308,436960,147456
1.7811705,1.2722646,37568,,763280,787268,350308,436960,147456
1.772152,1.2658228,37568,,763404,787144,350184,436960,147456
3.75,2.25,37568,,763784,786764,349812,436952,147456
1.2722646,1.5267175,37568,,763652,786896,349936,436960,147456
2.2842638,1.2690356,37568,,763644,786904,349944,436960,147456
1.7766497,1.2690356,37568,,763652,786896,349936,436960,147456
2.5316455,1.5189873,37568,,763660,786888,349928,436960,147456
1.5267175,1.5267175,37568,,762792,787756,350796,436960,147456
2.278481,1.5189873,37568,,762792,787756,350796,436960,147456
2.2900763,1.5267175,37568,,762784,787764,350804,436960,147456
2.278481,1.2658228,37568,,762784,787764,350804,436960,147456
2.7568922,1.2531328,37568,,762908,787640,350812,436960,147456
1.7766497,1.2690356,37568,,763024,787524,350688,436960,147456
1.772152,1.5189873,37568,,763032,787516,350556,436960,147456
2.763819,1.5075377,37568,,763280,787268,350432,436960,147456
1.2690356,1.2690356,37568,,763404,787144,350184,436960,147456
1.5345268,1.5345268,37568,,763528,787020,350060,436960,147456
2.2613065,1.2562814,37568,,763652,786896,349936,436960,147456
2.7777777,1.2626263,37568,,763644,786904,349944,436960,147456
2.2670026,1.511335,37568,,763776,786772,349936,436960,147456
2.7918782,1.7766497,37568,,763528,787020,350060,436960,147456
2.5062656,1.2531328,37568,,763528,787020,350060,436960,147456
4.522613,1.758794,37568,,763528,787020,350060,436960,147456
2.0304568,2.2842638,37568,,763156,787392,350432,436960,147456
2.3136246,1.7994858,37568,,763148,787400,350440,436960,147456
2.0304568,1.5228426,37568,,762040,788508,351548,436960,147456
3.75,1.25,37568,,762180,788368,351408,436960,147456
0.7633588,1.2722646,37568,,762164,788384,351424,436960,147456
1.5267175,1.2722646,37568,,762288,788260,351300,436960,147456
1.7766497,1.2690356,37568,,762288,788260,351300,436960,147456
1.5345268,1.2787724,37568,,762528,788020,351060,436960,147456
2.020202,1.5151515,37568,,762652,787896,351060,436960,147456
2.78481,1.5189873,37568,,762652,787896,350936,436960,147456
1.5228426,1.5228426,37568,,762776,787772,350812,436960,147456
1.772152,1.0126582,37568,,762908,787640,350680,436960,147456
3.053435,1.5267175,37568,,763148,787400,350564,436960,147456
2.0253165,1.2658228,37568,,763156,787392,350432,436960,147456
1.5306122,1.2755102,37568,,763280,787268,350308,436960,147456
2.7707808,1.7632241,37568,,763272,787276,350316,436960,147456
3.02267,1.2594458,37568,,763404,787144,350184,436960,147456
1.5306122,1.2755102,37568,,763520,787028,350068,436960,147456
2.2727273,1.5151515,37568,,763528,787020,350060,436960,147456
2.0304568,1.2690356,37568,,763528,787020,350060,436960,147456
2.0253165,1.2658228,37568,,762752,787796,350836,436960,147456
2.78481,1.5189873,37568,,762652,787896,350936,436960,147456
2.0304568,1.2690356,37568,,762652,787896,350936,436960,147456
2.0253165,1.2658228,37568,,762784,787764,350804,436960,147456
1.0204082,1.2755102,37568,,762776,787772,350812,436960,147456
1.5345268,1.2787724,37568,,762900,787648,350688,436960,147456
1.5267175,1.2722646,37568,,763148,787400,350440,436960,147456
1.5267175,1.2722646,37568,,763272,787276,350316,436960,147456
0.7712082,1.285347,37568,,763280,787268,350308,436960,147456
3.3333333,2.5641026,37568,,763520,787028,350068,436960,147456
3.2663317,2.0100503,37568,,763528,787020,350060,436960,147456
2.2959185,1.5306122,37568,,763776,786772,349812,436960,147456
2.5,1.25,37568,,763776,786772,349812,436960,147456
1.7857143,1.5306122,37568,,763776,786772,349812,436960,147456
2.020202,1.5151515,37568,,763724,786824,349988,436960,147456
2.5316455,1.5189873,37568,,763652,786896,349936,436960,147456
1.5228426,1.0152284,37568,,763652,786896,349936,436960,147456
2.5380712,1.2690356,37568,,763796,786752,349796,436956,147456
1.2755102,1.2755102,37568,,763668,786880,349920,436960,147456
1.0230179,1.2787724,37568,,762660,787888,350928,436960,147456
2.020202,1.5151515,37568,,762784,787764,350804,436960,147456
2.0304568,1.2690356,37568,,762776,787772,350812,436960,147456
2.0304568,1.2690356,37568,,763148,787400,350440,436960,147456
1.0152284,1.2690356,37568,,763148,787400,350440,436960,147456
1.285347,1.5424165,37568,,763148,787400,350440,436960,147456
2.020202,1.2626263,37568,,763080,787468,350508,436960,147456
2.0512822,1.5384616,37568,,763156,787392,350432,436960,147456
1.0204082,1.2755102,37568,,763148,787400,350440,436960,147456
2.2670026,1.2594458,37568,,763568,786980,350020,436960,147456
1.7766497,1.2690356,37568,,763528,787020,350060,436960,147456
1.7766497,1.2690356,37568,,763528,787020,350060,436960,147456
1.5228426,1.2690356,37568,,763768,786780,349820,436960,147456
1.7902813,1.5345268,37568,,763420,787128,350168,436960,147456
2.0356233,1.5267175,37568,,763176,787372,349820,437552,147456
1.0256411,1.2820513,37568,,763176,787372,349820,437552,147456
1.5306122,1.2755102,37568,,763184,787364,349812,437552,147456
2.0253165,1.2658228,37568,,763184,787364,349812,437552,147456
1.7811705,1.2722646,37568,,762316,788232,350680,437552,147456
2.7989821,2.5445292,37568,,762556,787992,350440,437552,147456
3.562341,2.7989821,37568,,762556,787992,350440,437552,147456
2.0253165,1.2658228,37568,,762736,787812,350260,437552,147456
1.8181819,1.5584415,37568,,762764,787784,349572,438212,147456
1.7811705,1.2722646,37568,,762888,787660,349448,438212,147456
2.255639,1.2531328,37568,,763020,787528,349316,438212,147456
2.7918782,1.2690356,37568,,763012,787536,349324,438212,147456
1.5267175,1.2722646,37568,,763260,787288,349076,438212,147456
2.5380712,1.2690356,37568,,763632,786916,348704,438212,147456
1.5189873,1.5189873,37568,,763756,786792,348580,438212,147456
1.5345268,1.2787724,37568,,763756,786792,348580,438212,147456
0.7692308,1.2820513,37568,,763640,786908,348696,438212,147456
3.517588,1.758794,37568,,763764,786784,348580,438204,147456
1.5306122,1.2755102,37568,,763880,786668,348456,438212,147456
3.544304,1.2658228,37568,,763888,786660,348448,438212,147456
1.772152,1.2658228,37568,,763880,786668,348456,438212,147456
1.5345268,1.2787724,37568,,763880,786668,348456,438212,147456
2.2670026,1.2594458,37568,,763088,787460,349248,438212,147456
2.2900763,1.5267175,37568,,763136,787412,349200,438212,147456
1.2722646,1.2722646,37568,,763020,787528,349316,438212,147456
2.278481,1.2658228,37568,,763136,787412,349200,438212,147456
1.5228426,1.2690356,37568,,763136,787412,349200,438212,147456
1.7811705,1.2722646,37568,,763268,787280,349068,438212,147456
1.2755102,1.2755102,37568,,763392,787156,348944,438212,147456
1.2820513,1.2820513,37568,,763624,786924,348696,438228,147456
1.5267175,1.2722646,37568,,763632,786916,348688,438228,147456
1.2787724,1.2787724,37568,,763748,786800,348572,438228,147456
3.482587,1.2437811,37568,,763996,786552,348324,438228,147456
1.7766497,1.2690356,37568,,764120,786428,348200,438228,147456
2.0253165,1.2658228,37568,,764244,786304,348076,438228,147456
2.7707808,1.7632241,37568,,764368,786180,347952,438228,147456
3.307888,2.7989821,37568,,764120,786428,348200,438228,147456
2.2959185,1.7857143,37568,,764120,786428,348200,438228,147456
1.5384616,1.2820513,37568,,764244,786304,348076,438228,147456
1.5267175,1.2722646,37568,,764244,786304,348076,438228,147456
2.5062656,1.5037594,37568,,763944,786604,348376,438228,147456
2.0151134,1.2594458,37568,,763508,787040,348812,438228,147456
21.483376,1.5345268,37568,,767844,782704,344608,438096,147456
3.1088083,1.2953368,37568,,767400,783148,344796,438352,147456
2.3255813,1.5503876,37568,,767484,783064,344720,438344,147456
1.2787724,1.2787724,37568,,767484,783064,344712,438352,147456
2.5641026,1.2820513,37568,,767608,782940,344596,438344,147456
2.0356233,1.2722646,37568,,767224,783324,344972,438352,147456
2.2842638,1.5228426,37568,,765368,785180,346828,438352,147456
1.2722646,1.5267175,37568,,764780,785768,347416,438352,147456
2.5316455,1.0126582,37568,,764856,785692,347340,438352,147456
2.020202,1.5151515,37568,,764856,785692,347340,438352,147456
2.2842638,1.2690356,37568,,764856,785692,347340,438352,147456
1.5306122,1.2755102,37568,,764856,785692,347340,438352,147456
1.5384616,1.7948718,37568,,764856,785692,347340,438352,147456
1.5228426,1.0152284,37568,,764740,785808,347456,438352,147456
2.0512822,1.7948718,37568,,764732,785816,347464,438352,147456
1.5503876,1.8087856,37568,,764724,785824,347472,438352,147456
2.8132992,2.0460358,37568,,763524,787024,348672,438352,147456
1.0256411,1.5384616,37568,,763616,786932,348580,438352,147456
1.5424165,1.5424165,37568,,763640,786908,348556,438352,147456
1.2787724,1.5345268,37568,,763740,786808,348456,438352,147456
3.8071065,2.2842638,37568,,763732,786816,348464,438352,147456
4.37018,3.084833,37568,,763864,786684,348332,438352,147456
4.810127,2.278481,37568,,763980,786568,348216,438352,147456
7.017544,4.511278,37568,,764112,786436,348084,438352,147456
4.556962,2.78481,37568,,764228,786320,347968,438352,147456
3.030303,1.7676767,37568,,764352,786196,347844,438352,147456
2.8205128,1.5384616,37568,,764476,786072,347720,438352,147456
2.2900763,1.5267175,37568,,764600,785948,347596,438352,147456
2.5380712,1.5228426,37568,,764608,785940,347588,438352,147456
3.3248081,2.3017902,37568,,764856,785692,347340,438352,147456
4.0712466,2.2900763,37568,,764848,785700,347348,438352,147456
4.0609136,3.0456853,37568,,764724,785824,347472,438352,147456
3.0769231,2.3076923,37568,,764732,785816,347464,438352,147456
2.3136246,2.3136246,37568,,764724,785824,347472,438352,147456
6.4102564,3.3333333,37568,,764476,786072,347720,438352,147456
3.3333333,3.8461537,37568,,764476,786072,347720,438352,147456
7.341772,2.5316455,37568,,763756,786792,348440,438352,147456
3.053435,2.2900763,37568,,763856,786692,348340,438352,147456
3.0927835,2.3195877,37568,,763884,786664,348316,438348,147456
3.0769231,2.0512822,37568,,763608,786940,348588,438352,147456
2.3255813,2.3255813,37568,,763732,786816,348588,438352,147456
3.125,2.34375,37568,,763856,786692,348340,438352,147456
4.5685277,2.5380712,37568,,763856,786692,348340,438352,147456
2.8061225,2.2959185,37568,,763856,786692,348340,438352,147456
3.5714285,2.5510204,37568,,763980,786568,348216,438352,147456
2.5510204,2.2959185,37568,,764104,786444,348092,438352,147456
4.347826,2.3017902,37568,,764096,786452,348100,438352,147456
2.8061225,2.0408163,37568,,764152,786396,348044,438352,147456
3.307888,2.0356233,37568,,764468,786080,347728,438352,147456
2.3316061,2.849741,37568,,764500,786048,347696,438352,147456
2.2959185,1.5306122,37568,,764400,786148,347796,438352,147456
3.2994924,2.0304568,37568,,764400,786148,347796,438352,147456
3.836317,2.0460358,37568,,764352,786196,347844,438352,147456
5.793451,4.282116,37568,,764360,786188,347836,438352,147456
5.3435116,3.307888,37568,,763376,787172,348820,438352,147456
2.110818,2.6385224,37568,,763360,787188,348836,438352,147456
2.910053,2.3809524,37568,,763484,787064,348712,438352,147456
2.631579,2.631579,37568,,763608,786940,348588,438352,147456
2.368421,2.368421,37568,,763780,786768,348416,438352,147456
3.1413612,2.356021,37568,,763856,786692,348340,438352,147456
3.2085562,2.4064171,37568,,763856,786692,348340,438352,147456
3.8860104,2.3316061,37568,,763980,786568,348216,438352,147456
4.4041452,2.5906737,37568,,764104,786444,348092,438352,147456
3.125,2.34375,37568,,764220,786328,347976,438352,147456
3.1662269,2.3746703,37568,,764468,786080,347728,438352,147456
3.4120734,2.3622048,37568,,764592,785956,347604,438352,147456
3.1413612,2.617801,37568,,764716,785832,347480,438352,147456
4.9479165,2.34375,37568,,764972,785576,347224,438352,147456
4.4270835,3.125,37568,,764976,785572,347224,438348,147456
3.8961039,2.3376622,37568,,764964,785584,347232,438352,147456
2.3746703,2.3746703,37568,,764972,785576,347224,438352,147456
4.461942,2.3622048,37568,,764964,785584,347232,438352,147456
2.356021,2.356021,37568,,763452,787096,348744,438352,147456
3.9473684,2.631579,37568,,763352,787196,348844,438352,147456
2.8947368,2.368421,37568,,763352,787196,348844,438352,147456
2.9023747,2.6385224,37568,,763352,787196,348844,438352,147456
2.1333334,2.4,37568,,763360,787188,348836,438352,147456
3.1496062,2.3622048,37568,,763476,787072,348720,438352,147456
2.887139,2.624672,37568,,763600,786948,348596,438352,147456
3.1662269,2.6385224,37568,,763608,786940,348588,438352,147456
2.8947368,2.631579,37568,,763600,786948,348596,438352,147456
